goal,loss,status,trivial,old_acc,new_acc,acc_diff,rel_acc_diff,old_mean_tpr,new_mean_tpr,mean_tpr_diff,rel_mean_tpr_diff,max_tpr_diff,rel_max_tpr_diff,mean_mean_j_diff,max_mean_j_diff,max_j_diff,group_balance,class_balance,pred_bias,n_groups
demographic_parity,micro,0,0,0.87,0.858301984,-0.013445995,-0.015455167,0.83821313,0.804498759,-0.033714372,-0.040221717,-0.183814103,-0.198717949,-0.051341582,-0.132940433,-0.177190171,two_strong_minorities,balanced,medium_one,3
demographic_parity,micro,0,0,0.851,0.838752861,-0.014391467,-0.016911242,0.775581616,0.740262636,-0.035318979,-0.045538701,-0.183814144,-0.198717994,-0.053646258,-0.132940479,-0.177190243,two_strong_minorities,balanced,high_one,3
demographic_parity,micro,0,0,0.867,0.854653631,-0.014240333,-0.016424836,0.82871836,0.792967756,-0.035750604,-0.04313963,-0.194254446,-0.206395349,-0.053544395,-0.138502233,-0.159855221,two_strong_minorities,balanced,low_two,3
demographic_parity,micro,0,0,0.85,0.839118478,-0.012801791,-0.015060931,0.771722432,0.740060413,-0.031662019,-0.041027729,-0.255055167,-0.289062523,-0.047029472,-0.120004046,-0.176219951,two_strong_minorities,balanced,medium_two,3
demographic_parity,micro,0,0,0.81,0.801571709,-0.010405297,-0.012846046,0.634845065,0.613290684,-0.02155438,-0.03395219,-0.233455882,-0.3175,-0.032176876,-0.06853236,-0.113190731,two_strong_minorities,balanced,high_two,3
demographic_parity,micro,0,0,0.88,0.867772939,-0.013894387,-0.015789076,0.864992478,0.81396723,-0.051025249,-0.05898924,-0.289473685,-0.289473685,-0.07274915,-0.178727833,-0.275851394,two_strong_minorities,one_rare,low_one,3
demographic_parity,micro,0,0,0.876,0.863641715,-0.014107632,-0.016104602,0.855733219,0.78415853,-0.071574689,-0.083641359,-0.289473702,-0.289473702,-0.097579798,-0.178727843,-0.275851413,two_strong_minorities,one_rare,medium_one,3
demographic_parity,micro,0,0,0.859,0.85027505,-0.010157102,-0.011824333,0.790918404,0.736297984,-0.05462042,-0.069059488,-0.289473685,-0.289473685,-0.07298509,-0.178727834,-0.275851394,two_strong_minorities,one_rare,high_one,3
demographic_parity,micro,0,0,0.868,0.858322211,-0.011149527,-0.012845077,0.822658886,0.769825026,-0.05283386,-0.064223289,-0.416666667,-0.480769231,-0.071999477,-0.176478815,-0.343137255,two_strong_minorities,one_rare,low_two,3
demographic_parity,micro,0,0,0.854,0.849588821,-0.005165315,-0.006048378,0.783070696,0.71855706,-0.064513637,-0.082385456,-0.482352941,-0.602941177,-0.081913765,-0.131729751,-0.326297578,two_strong_minorities,one_rare,medium_two,3
demographic_parity,micro,0,0,0.816,0.818647561,0.00324456,0.003976176,0.655810919,0.616328994,-0.039481925,-0.060203213,-0.491869919,-0.670731708,-0.047715124,-0.102917937,-0.255141081,two_strong_minorities,one_rare,high_two,3
demographic_parity,micro,0,0,0.875,0.869471978,-0.006317739,-0.007220273,0.821483226,0.768770694,-0.052712533,-0.064167509,-0.35,-0.35,-0.070975461,-0.123962025,-0.329411765,two_strong_minorities,two_rare,low_one,3
demographic_parity,micro,0,0,0.869,0.866338064,-0.003063218,-0.003524991,0.813546718,0.744758545,-0.068788173,-0.08455344,-0.350000015,-0.350000015,-0.098235121,-0.170743322,-0.329411782,two_strong_minorities,two_rare,medium_one,3
demographic_parity,micro,0,0,0.852,0.858841096,0.008029455,0.009424243,0.753361533,0.692481352,-0.060880181,-0.080811375,-0.35,-0.35,-0.085309345,-0.131966011,-0.329411765,two_strong_minorities,two_rare,high_one,3
demographic_parity,micro,0,0,0.866,0.862350882,-0.004213762,-0.004865776,0.779711074,0.730364558,-0.049346517,-0.063288208,-0.416,-0.48,-0.07113453,-0.124439232,-0.348235295,two_strong_minorities,two_rare,low_two,3
demographic_parity,micro,0,0,0.848,0.852596969,0.005420955,0.006392635,0.748895992,0.682684478,-0.066211513,-0.088412161,-0.502857144,-0.62857143,-0.109345582,-0.170743301,-0.33277311,two_strong_minorities,two_rare,medium_two,3
demographic_parity,micro,0,0,0.811,0.838386043,0.03376824,0.041637781,0.620356376,0.568875251,-0.051481125,-0.082986372,-0.511627925,-0.697674444,-0.084968811,-0.131966047,-0.248974027,two_strong_minorities,two_rare,high_two,3
demographic_parity,macro,0,0,0.879,0.863058056,-0.018136455,-0.020633055,0.879806777,0.86453421,-0.015272567,-0.017359001,-0.045216044,-0.050383592,-0.022860513,-0.031003162,-0.04285062,no_minority,balanced,low_one,3
demographic_parity,macro,0,0,0.846,0.825690661,-0.024006311,-0.028376254,0.846935615,0.827938863,-0.018996751,-0.022429983,-0.088248021,-0.120707064,-0.028657208,-0.043857548,-0.070223891,no_minority,balanced,medium_one,3
demographic_parity,macro,0,0,0.776,0.758842428,-0.022110274,-0.028492621,0.778103887,0.762316354,-0.015787532,-0.020289749,-0.084468131,-0.154641655,-0.023790374,-0.040168894,-0.059283237,no_minority,balanced,high_one,3
demographic_parity,macro,0,0,0.846,0.822119327,-0.028227746,-0.03336613,0.845591654,0.823139369,-0.022452285,-0.02655216,-0.140412044,-0.169664553,-0.033854915,-0.080546954,-0.120591419,no_minority,balanced,low_two,3
demographic_parity,macro,0,0,0.775,0.749363664,-0.033079143,-0.042682765,0.774499552,0.75062023,-0.023879323,-0.030831938,-0.130952383,-0.166666669,-0.035897112,-0.065577265,-0.092726083,no_minority,balanced,medium_two,3
demographic_parity,macro,0,0,0.639,0.624822466,-0.022187065,-0.034721541,0.638872907,0.626695586,-0.01217732,-0.01906063,-0.122271825,-0.201388888,-0.018351264,-0.032026205,-0.052062856,no_minority,balanced,high_two,3
demographic_parity,macro,0,0,0.859,0.820335365,-0.045011216,-0.052399553,0.864737456,0.840231262,-0.024506194,-0.028339462,-0.122386917,-0.137073347,-0.040293327,-0.057944367,-0.112233336,no_minority,one_rare,low_one,3
demographic_parity,macro,0,0,0.834,0.813175783,-0.024969086,-0.029938952,0.836671393,0.810735792,-0.025935601,-0.030998552,-0.14225587,-0.196969666,-0.036570217,-0.046383702,-0.115042959,no_minority,one_rare,medium_one,3
demographic_parity,macro,0,0,0.77,0.762862374,-0.009269644,-0.012038498,0.773354259,0.750429933,-0.022924326,-0.029642723,-0.203959066,-0.386448757,-0.030616399,-0.046867417,-0.114974155,no_minority,one_rare,high_one,3
demographic_parity,macro,0,0,0.821,0.772626739,-0.058919928,-0.071766051,0.830127669,0.799316986,-0.030810683,-0.037115595,-0.133247744,-0.149237473,-0.049530053,-0.079850508,-0.122193116,no_minority,one_rare,low_two,3
demographic_parity,macro,0,0,0.763,0.733511065,-0.038648669,-0.050653564,0.770842987,0.732793257,-0.03804973,-0.049361193,-0.245423342,-0.282608697,-0.051180143,-0.077233174,-0.1883209,no_minority,one_rare,medium_two,3
demographic_parity,macro,0,0,0.634,0.591913693,-0.066382188,-0.104703766,0.646133084,0.60579622,-0.040336863,-0.062428104,-0.197440087,-0.221132898,-0.057464931,-0.132509931,-0.181059873,no_minority,one_rare,high_two,3
demographic_parity,macro,0,0,0.851,0.800537581,-0.059297789,-0.069680129,0.845992169,0.826803375,-0.019188794,-0.022682,-0.104545244,-0.117283951,-0.036490535,-0.059832354,-0.095236994,no_minority,two_rare,low_one,3
demographic_parity,macro,0,0,0.825,0.733049356,-0.111455326,-0.135097365,0.824916331,0.789678124,-0.035238207,-0.04271731,-0.18287326,-0.205156137,-0.066970838,-0.104939057,-0.166591027,no_minority,two_rare,medium_one,3
demographic_parity,macro,0,0,0.759,0.769216651,0.013460674,0.017734748,0.758734673,0.722351031,-0.036383643,-0.047953051,-0.209613868,-0.397163118,-0.059215451,-0.10485767,-0.111629549,no_minority,two_rare,high_one,3
demographic_parity,macro,0,0,0.823,0.766204129,-0.069010779,-0.083852708,0.81552408,0.794162007,-0.021362073,-0.026194288,-0.136912179,-0.153594755,-0.040391925,-0.078324974,-0.12472212,no_minority,two_rare,low_two,3
demographic_parity,macro,0,0,0.76,0.698675834,-0.080689693,-0.106170648,0.764494254,0.730230275,-0.034263979,-0.044819145,-0.198085726,-0.222222222,-0.055054244,-0.113630591,-0.180449042,no_minority,two_rare,medium_two,3
demographic_parity,macro,0,0,0.635,0.626485289,-0.013408993,-0.021116525,0.626789606,0.586403482,-0.040386124,-0.064433301,-0.206285353,-0.231420963,-0.060108501,-0.11785967,-0.18791861,no_minority,two_rare,high_two,3
demographic_parity,macro,0,0,0.889,0.877151895,-0.013327452,-0.01499151,0.880781106,0.87017385,-0.010607256,-0.012043011,-0.059549441,-0.064748202,-0.015939666,-0.037683107,-0.05634896,one_slight_minority,balanced,low_one,3
demographic_parity,macro,0,0,0.87,0.857186,-0.014728735,-0.016929581,0.848136005,0.835997599,-0.012138406,-0.014311863,-0.059549453,-0.064748215,-0.018196127,-0.037683039,-0.056348975,one_slight_minority,balanced,medium_one,3
demographic_parity,macro,0,0,0.829,0.815903965,-0.015797389,-0.019055957,0.779470905,0.767386804,-0.012084101,-0.015502953,-0.086726998,-0.147435897,-0.01818855,-0.025012479,-0.05008797,one_slight_minority,balanced,high_one,3
demographic_parity,macro,0,0,0.844,0.825186659,-0.022290688,-0.026410768,0.842724243,0.826781516,-0.015942727,-0.018918083,-0.083354006,-0.103448276,-0.023978172,-0.061798624,-0.070274339,one_slight_minority,balanced,low_two,3
demographic_parity,macro,0,0,0.784,0.766683669,-0.022087156,-0.028172393,0.776016635,0.760576271,-0.015440364,-0.019896949,-0.128039447,-0.171974552,-0.023123491,-0.052465199,-0.09207519,one_slight_minority,balanced,medium_two,3
demographic_parity,macro,0,0,0.664,0.652291276,-0.017633621,-0.026556658,0.641152786,0.630103352,-0.011049434,-0.017233699,-0.122574328,-0.207317073,-0.016621971,-0.028661298,-0.057147267,one_slight_minority,balanced,high_two,3
demographic_parity,macro,0,0,0.871,0.829494723,-0.047652443,-0.054710037,0.851469626,0.828885764,-0.022583861,-0.02652339,-0.109532432,-0.123076765,-0.038071198,-0.061579823,-0.103733005,one_slight_minority,one_rare,low_one,3
demographic_parity,macro,0,0,0.858,0.834385521,-0.027522703,-0.032077743,0.826296227,0.798658396,-0.027637831,-0.033447849,-0.12145749,-0.192307693,-0.04096268,-0.073145652,-0.092770707,one_slight_minority,one_rare,medium_one,3
demographic_parity,macro,0,0,0.821,0.806014133,-0.018253188,-0.022232872,0.762227139,0.742730999,-0.01949614,-0.025577861,-0.15037594,-0.357142857,-0.027811432,-0.039371209,-0.086631081,one_slight_minority,one_rare,high_one,3
demographic_parity,macro,0,0,0.83,0.774157904,-0.067279634,-0.0810598,0.820752501,0.788343089,-0.032409412,-0.039487436,-0.108863502,-0.120418846,-0.052216046,-0.077348453,-0.101709907,one_slight_minority,one_rare,low_two,3
demographic_parity,macro,0,0,0.772,0.734121471,-0.049065452,-0.063556285,0.762311409,0.721292646,-0.041018763,-0.053808407,-0.267497989,-0.309734513,-0.05581171,-0.09520344,-0.202244931,one_slight_minority,one_rare,medium_two,3
demographic_parity,macro,0,0,0.659,0.619927683,-0.059290314,-0.089970127,0.636483487,0.598586267,-0.037897221,-0.059541562,-0.213973055,-0.303703691,-0.05266512,-0.109044521,-0.154775961,one_slight_minority,one_rare,high_two,3
demographic_parity,macro,0,0,0.863,0.800736709,-0.072147499,-0.083600809,0.829497923,0.809895016,-0.019602907,-0.023632256,-0.100113766,-0.112627986,-0.037341845,-0.058264433,-0.09270403,one_slight_minority,two_rare,low_one,3
demographic_parity,macro,0,0,0.852,0.754640782,-0.114271382,-0.134121341,0.81177792,0.780867315,-0.030910605,-0.038077662,-0.154721274,-0.174061433,-0.058748906,-0.090185576,-0.143269864,one_slight_minority,two_rare,medium_one,3
demographic_parity,macro,0,0,0.815,0.805602823,-0.011530278,-0.014147581,0.752821627,0.72034898,-0.032472647,-0.043134583,-0.223030303,-0.418181818,-0.05599267,-0.105940661,-0.129078124,one_slight_minority,two_rare,high_one,3
demographic_parity,macro,0,0,0.83,0.78384713,-0.055605868,-0.066995022,0.796746286,0.77747988,-0.019266405,-0.024181356,-0.106181267,-0.119453925,-0.032599797,-0.061606418,-0.098322456,one_slight_minority,two_rare,low_two,3
demographic_parity,macro,0,0,0.772,0.701065377,-0.091884227,-0.119021019,0.747734954,0.716448046,-0.031286908,-0.041842243,-0.191126276,-0.215017061,-0.052889563,-0.111307777,-0.176980419,one_slight_minority,two_rare,medium_two,3
demographic_parity,macro,0,0,0.66,0.56083247,-0.150253833,-0.227657323,0.61927971,0.580388991,-0.038890719,-0.062799925,-0.318543799,-0.358361774,-0.068003014,-0.185384129,-0.294967366,one_slight_minority,two_rare,high_two,3
demographic_parity,macro,0,0,0.884,0.871476116,-0.014167289,-0.016026345,0.860690756,0.84904562,-0.011645136,-0.013529989,-0.039506172,-0.05079365,-0.017529113,-0.017815062,-0.034967672,one_strong_minority,balanced,low_one,3
demographic_parity,macro,0,0,0.876,0.863380562,-0.014405751,-0.016444921,0.832666672,0.819925521,-0.012741151,-0.015301623,-0.049049049,-0.063063063,-0.019329565,-0.035707114,-0.040180806,one_strong_minority,balanced,medium_one,3
demographic_parity,macro,0,0,0.857,0.844160229,-0.014982229,-0.017482181,0.770035158,0.757507578,-0.01252758,-0.016268841,-0.086284087,-0.150997151,-0.018913553,-0.021373972,-0.042146458,one_strong_minority,balanced,high_one,3
demographic_parity,macro,0,0,0.835,0.817178911,-0.021342622,-0.025560026,0.824023657,0.808179388,-0.01584427,-0.01922793,-0.081279147,-0.101265822,-0.023724458,-0.052676248,-0.069045692,one_strong_minority,balanced,low_two,3
demographic_parity,macro,0,0,0.783,0.766095102,-0.021589908,-0.027573318,0.763293521,0.747955749,-0.015337772,-0.020094199,-0.112407928,-0.150837989,-0.023287807,-0.047581841,-0.080489992,one_strong_minority,balanced,medium_two,3
demographic_parity,macro,0,0,0.675,0.665440594,-0.014162083,-0.020980864,0.634407195,0.62370451,-0.010702685,-0.016870371,-0.109076089,-0.190883155,-0.016229972,-0.026839232,-0.053279477,one_strong_minority,balanced,high_two,3
demographic_parity,macro,0,0,0.883,0.840596796,-0.048021748,-0.054384766,0.85847851,0.835548762,-0.022929748,-0.026709752,-0.105588706,-0.11815879,-0.039178727,-0.0601153,-0.100092951,one_strong_minority,one_rare,low_one,3
demographic_parity,macro,0,0,0.879,0.851041012,-0.031807722,-0.03618626,0.84921925,0.809820835,-0.039398415,-0.04639369,-0.166666667,-0.222222222,-0.059420004,-0.122555707,-0.132850242,one_strong_minority,one_rare,medium_one,3
demographic_parity,macro,0,0,0.862,0.83964842,-0.025929908,-0.030081099,0.784404436,0.764448906,-0.019955529,-0.025440357,-0.111111111,-0.222222222,-0.028143828,-0.037203687,-0.080230238,one_strong_minority,one_rare,high_one,3
demographic_parity,macro,0,0,0.837,0.780184336,-0.067880124,-0.081099312,0.827021142,0.794295439,-0.032725703,-0.039570575,-0.103305788,-0.126262629,-0.052746231,-0.073168241,-0.090197352,one_strong_minority,one_rare,low_two,3
demographic_parity,macro,0,0,0.785,0.735476065,-0.063087815,-0.080366643,0.786734603,0.740512171,-0.046222433,-0.058752256,-0.229965157,-0.268292683,-0.067196719,-0.091352012,-0.175771373,one_strong_minority,one_rare,medium_two,3
demographic_parity,macro,0,0,0.682,0.654310297,-0.040600737,-0.059531872,0.661029826,0.625503745,-0.03552608,-0.053743536,-0.273972603,-0.383561644,-0.047749059,-0.077544423,-0.167799679,one_strong_minority,one_rare,high_two,3
demographic_parity,macro,0,0,0.877,0.829106722,-0.054610351,-0.0622695,0.834669574,0.820920172,-0.013749403,-0.016472869,-0.073994718,-0.083586626,-0.025966379,-0.043389603,-0.069019324,one_strong_minority,two_rare,low_one,3
demographic_parity,macro,0,0,0.871,0.761431225,-0.125796526,-0.1444277,0.826733066,0.794956646,-0.03177642,-0.038436131,-0.158752304,-0.179331306,-0.05987074,-0.093257014,-0.148077822,one_strong_minority,two_rare,medium_one,3
demographic_parity,macro,0,0,0.854,0.838645849,-0.017979099,-0.02105281,0.766547881,0.734667933,-0.031879948,-0.041588984,-0.213675214,-0.427350427,-0.054237184,-0.118973887,-0.145197395,one_strong_minority,two_rare,high_one,3
demographic_parity,macro,0,0,0.84,0.802030347,-0.045201967,-0.053811866,0.798655788,0.786454129,-0.012201659,-0.015277744,-0.086102945,-0.097264438,-0.022553184,-0.050465039,-0.080313395,one_strong_minority,two_rare,low_two,3
demographic_parity,macro,0,0,0.783,0.711915006,-0.090785433,-0.115945636,0.762052474,0.737192836,-0.024859639,-0.032621951,-0.188350192,-0.212765957,-0.045262,-0.110519532,-0.175685552,one_strong_minority,two_rare,medium_two,3
demographic_parity,macro,0,0,0.68,0.587409982,-0.136161791,-0.200237928,0.635847628,0.598735933,-0.037111695,-0.058365705,-0.291942796,-0.329787232,-0.063708372,-0.171500404,-0.272312604,one_strong_minority,two_rare,high_two,3
demographic_parity,macro,0,0,0.882,0.863353584,-0.021141061,-0.023969457,0.878937552,0.859245043,-0.019692509,-0.022404901,-0.092199912,-0.100456621,-0.029993699,-0.041998163,-0.08745393,two_slight_minorities,balanced,low_one,3
demographic_parity,macro,0,0,0.863,0.843940036,-0.022085706,-0.02559178,0.846292451,0.825966632,-0.020325819,-0.024017488,-0.09219991,-0.100456618,-0.030886052,-0.041998163,-0.087453928,two_slight_minorities,balanced,medium_one,3
demographic_parity,macro,0,0,0.822,0.803859555,-0.022068668,-0.026847528,0.77762735,0.759133208,-0.018494142,-0.023782783,-0.093011564,-0.158119658,-0.028133573,-0.041998163,-0.08745393,two_slight_minorities,balanced,high_one,3
demographic_parity,macro,0,0,0.862,0.844834948,-0.019913053,-0.02310099,0.844856189,0.818499579,-0.02635661,-0.031196564,-0.141126325,-0.168888881,-0.039837129,-0.080961998,-0.122508654,two_slight_minorities,balanced,low_two,3
demographic_parity,macro,0,0,0.82,0.802175483,-0.021737216,-0.0265088,0.774138922,0.746381658,-0.027757264,-0.035855663,-0.136950904,-0.170542635,-0.04158599,-0.079913358,-0.094951599,two_slight_minorities,balanced,medium_two,3
demographic_parity,macro,0,0,0.737,0.726389516,-0.014396858,-0.019534407,0.635003795,0.61951099,-0.015492805,-0.024397972,-0.149758455,-0.224637683,-0.023156529,-0.041496555,-0.069291227,two_slight_minorities,balanced,high_two,3
demographic_parity,macro,0,0,0.869,0.8353708,-0.038698735,-0.044532491,0.860881971,0.839545004,-0.021336967,-0.024785008,-0.089849792,-0.098639446,-0.036468571,-0.049298774,-0.083871647,two_slight_minorities,one_rare,low_one,3
demographic_parity,macro,0,0,0.856,0.824351735,-0.036972272,-0.043191907,0.835708572,0.809542231,-0.026166342,-0.031310366,-0.089849801,-0.098639456,-0.041151328,-0.049298773,-0.083871652,two_slight_minorities,one_rare,medium_one,3
demographic_parity,macro,0,0,0.819,0.799025636,-0.024388723,-0.029778661,0.771639485,0.751771708,-0.019867777,-0.025747487,-0.128893667,-0.306122459,-0.028638218,-0.038452725,-0.081059909,two_slight_minorities,one_rare,high_one,3
demographic_parity,macro,0,0,0.847,0.796058511,-0.060143434,-0.071007596,0.824772793,0.785330839,-0.039441954,-0.047821599,-0.134653468,-0.160000003,-0.059978939,-0.10530109,-0.11041105,two_slight_minorities,one_rare,low_two,3
demographic_parity,macro,0,0,0.807,0.766763759,-0.049859035,-0.061783191,0.759595231,0.716947629,-0.042647602,-0.056145169,-0.328125,-0.390625,-0.058287191,-0.102703848,-0.232142857,two_slight_minorities,one_rare,medium_two,3
demographic_parity,macro,0,0,0.727,0.741629915,0.02012368,0.02768044,0.630561972,0.593606237,-0.036955735,-0.058607617,-0.488780488,-0.678861789,-0.044798144,-0.097796408,-0.240511034,two_slight_minorities,one_rare,high_two,3
